-1.994151107370298632e+02,-1.263124982428562362e+02,-4.010054520741132364e+02,-9.472352759488830998e+01,3.477513671179074617e+00,-8.909814903110838031e+02,-2.269196826062910986e+03
-1.871240669643341334e+02,-1.444455195838845611e+02,-3.220505083146038032e+02,-6.403415130972780389e+01,4.508949817829854823e+00,-1.416532441863263784e+03,-2.638848411725026381e+03
-1.753858506809858682e+02,-1.184355640743715412e+02,-2.244498298284514703e+02,-9.968271700028753912e+01,4.304650196822252362e+00,-1.080879502894700636e+03,-2.521973922320938982e+03
-1.747675633768294574e+02,-1.359945503343192286e+02,-2.998757573689187552e+02,-8.087434756103584732e+01,4.412573296426026026e+00,-1.475815031984403959e+03,-2.442985418192996804e+03
-1.887118880064945188e+02,-1.420086545356143688e+02,-3.513819157339892740e+02,-7.019107201515316774e+01,4.258336934190607437e+00,-1.388187644863358173e+03,-2.568050834594383105e+03
-1.648524355471834042e+02,-1.219560667394530356e+02,-2.677183027969669524e+02,-7.962745102624239735e+01,5.036953197762948697e+00,-1.512629110976440415e+03,-2.523097092750105276e+03
-1.958119513015076336e+02,-1.349511726331556929e+02,-3.981469007980044239e+02,-8.224315916248542635e+01,3.577951616981067673e+00,-1.145773444911822480e+03,-2.304349405162590301e+03
-1.770278129384018939e+02,-1.090902250942372120e+02,-1.963821493834400655e+02,-1.079267066606794288e+02,4.176698046862837188e+00,-9.818501454672979207e+02,-2.574766086737883597e+03
-1.797285795476661860e+02,-1.402239917665156099e+02,-2.676429942255703054e+02,-6.070443579132961531e+01,4.479991301007165916e+00,-1.489435274544561480e+03,-2.561682197277396881e+03
-1.966135092973638621e+02,-1.403460279703758715e+02,-3.656715767796866885e+02,-8.537316997568314036e+01,3.743801288290026008e+00,-1.005500347127274608e+03,-2.259304407994094163e+03
-2.001961399732101654e+02,-1.263428334932141297e+02,-3.885625378048903826e+02,-9.860610578479190735e+01,3.517859353815173673e+00,-8.217461999829040451e+02,-2.274649912851443787e+03
-1.614611641488886562e+02,-9.696658527588260768e+01,-1.591057968827450964e+02,-5.359630005729013646e+01,4.168317381359822882e+00,-1.396171050668655653e+03,-2.517309873752822114e+03
-1.626970387132460019e+02,-9.935229664579856035e+01,-1.653281247671122003e+02,-5.305395420226977876e+01,4.174340735601317576e+00,-1.402769849996467428e+03,-2.518848226719712329e+03
-1.772225672897095592e+02,-1.193138158564847799e+02,-2.070078259040440969e+02,-1.028461465313403096e+02,4.350598647761851012e+00,-9.829674762779048933e+02,-2.547378022488252554e+03
-1.613570043551933395e+02,-9.842539665123786108e+01,-1.632364152685613590e+02,-5.566480746114484646e+01,4.187392072561152645e+00,-1.398984395021996761e+03,-2.512078709252360568e+03
-1.709600222185642906e+02,-1.219946521354054312e+02,-2.025204995291393857e+02,-9.779665161562888898e+01,4.656340233108425153e+00,-9.749019486694079433e+02,-2.529842811295088723e+03
-1.826163887427167083e+02,-1.504978449587661089e+02,-2.987076123428105348e+02,-8.384339322508276382e+01,4.766354118076369772e+00,-1.439400574355838444e+03,-2.597927714777999427e+03
-1.862318664993979382e+02,-1.494847725908530265e+02,-3.135926399899680632e+02,-7.209136105803281680e+01,4.542790394029572631e+00,-1.439809611098220557e+03,-2.598500981769846931e+03
-1.757090086344155679e+02,-1.162410790880958302e+02,-2.008718822549887193e+02,-1.020927955159513658e+02,4.371913677350825367e+00,-9.860434148688710820e+02,-2.559582503987435757e+03
-1.936303550307875412e+02,-1.429440275354663754e+02,-3.611914758878535849e+02,-8.985922859366792181e+01,3.751171298993488890e+00,-1.194815241384697856e+03,-2.345593565725492226e+03
-1.729979752069427832e+02,-1.369629399753794132e+02,-2.872018793567320927e+02,-7.576285620690214273e+01,4.720659111233146632e+00,-1.520852963971325607e+03,-2.505218496514017716e+03
-1.973195186843379361e+02,-1.340858816157260662e+02,-3.252474664111739457e+02,-1.090714116982539963e+02,3.725162049451997692e+00,-8.637889652380698635e+02,-2.368415388060541318e+03
-1.592183200800418490e+02,-1.036602503588565014e+02,-1.947819055373134063e+02,-6.928122883839068891e+01,4.196039352659090227e+00,-1.388300727745924632e+03,-2.422846217161867116e+03
-1.767376894797700970e+02,-1.260541045795771424e+02,-2.374039656547896016e+02,-4.922311204365860249e+01,4.299206761814659217e+00,-1.464782935546347062e+03,-2.564228400444202634e+03
-1.986253055964564282e+02,-1.321822574748121042e+02,-3.928922784793177243e+02,-8.907325870686236158e+01,3.565204445146391343e+00,-9.556959886862046005e+02,-2.262531475663708079e+03
-1.675127468206944741e+02,-1.268286176785982207e+02,-2.703040371279221858e+02,-8.204800114983027015e+01,4.990625066247390329e+00,-1.501885468228967966e+03,-2.529408418490603708e+03
-1.756741655534856363e+02,-1.117050444172764401e+02,-2.272205445376547459e+02,-1.042271593957775622e+02,4.132873208997398073e+00,-1.122347330235199479e+03,-2.528615549190757520e+03
-1.666034229605186283e+02,-1.220496029952500976e+02,-2.744140265254344513e+02,-8.215267313103640845e+01,4.838342244490753785e+00,-1.501957369005082455e+03,-2.504029922000197985e+03
-1.853168534533917864e+02,-1.509297242147167708e+02,-3.074777090444414398e+02,-7.597465301217880551e+01,4.661665899625076825e+00,-1.436211447848763328e+03,-2.614764431281001180e+03
-1.661532161461675514e+02,-1.253722553566867646e+02,-2.665856840051941958e+02,-8.068372713216467673e+01,5.073514499066209105e+00,-1.506372147516515270e+03,-2.534937482724034908e+03
-1.767816059312574453e+02,-1.393656966195462701e+02,-2.897921015498440056e+02,-9.052396054866676423e+01,4.687005164293998050e+00,-1.450272266912461419e+03,-2.531136635206236861e+03
-1.943450035350758753e+02,-1.364755230805712927e+02,-3.947054508778797981e+02,-7.880424617957623923e+01,3.637892765540633011e+00,-1.225619721973753030e+03,-2.338253710454762768e+03
-1.948359533464831657e+02,-1.398824639530166678e+02,-3.716743525375077866e+02,-9.206702388576650264e+01,3.675690886219251219e+00,-1.155521877237402805e+03,-2.341721530468394576e+03
-1.975227886482291524e+02,-1.289624992400231349e+02,-4.066907402546718799e+02,-9.125400019547805641e+01,3.475057499505527669e+00,-1.026654479741687737e+03,-2.293954161170276620e+03
-1.968667108943816402e+02,-1.347002675024232303e+02,-3.296909373076996417e+02,-1.080024211992981691e+02,3.712461199270714385e+00,-9.011794297278102022e+02,-2.366199472780826909e+03
-1.997026583017657231e+02,-1.327327640078292461e+02,-3.805149616140854505e+02,-9.155770862257668341e+01,3.639214196735509166e+00,-8.603604620603388184e+02,-2.253420541306563791e+03
-1.876197006635550224e+02,-1.295009248215856132e+02,-2.556154939599270790e+02,-1.104217015947720029e+02,4.005818579413157998e+00,-9.688103863197512737e+02,-2.476928129205268306e+03
-1.733178870147112320e+02,-1.130896728256898314e+02,-2.508794842734349402e+02,-1.000512227758572408e+02,4.171854342251652525e+00,-1.259737628206250065e+03,-2.498352025189754386e+03
-1.974160016394348531e+02,-1.315553345729276771e+02,-4.018635553172374557e+02,-8.845175382331126457e+01,3.516981649364978146e+00,-1.044294134739269793e+03,-2.287845603793776718e+03
-1.866889191852199019e+02,-1.481376251172996490e+02,-3.195686471455674109e+02,-7.237607064508847543e+01,4.589983889343907109e+00,-1.412358662973583932e+03,-2.633376074981923466e+03
-1.698095037087646233e+02,-1.229972909253801845e+02,-2.454971605667500398e+02,-6.778140340988375101e+01,4.163688517113767418e+00,-1.418287706643355250e+03,-2.404024722320497403e+03
-1.877349370686051770e+02,-1.283874393209098344e+02,-2.552346412584238067e+02,-1.114429870755507181e+02,3.982874125581146618e+00,-9.636902982970806306e+02,-2.479894677360381138e+03
-1.931030179868896539e+02,-1.393671745281826588e+02,-3.779805580329059467e+02,-9.062721727575672048e+01,3.730191005280622640e+00,-1.242181463734752697e+03,-2.387585808317285228e+03
-1.935972017758783750e+02,-1.377738926999545583e+02,-3.873388547926156207e+02,-8.765363764991843709e+01,3.691849580727575741e+00,-1.236685859548816325e+03,-2.379299737643279968e+03
-1.587857669916229497e+02,-1.125992736189314201e+02,-2.795026608556696033e+02,-6.785701687577784469e+01,4.900660011748600553e+00,-1.552165610326518163e+03,-2.475214260840858060e+03
-1.682569632557010664e+02,-1.278029371408024417e+02,-2.582088548591163999e+02,-6.862829922310493203e+01,4.622247505851910354e+00,-1.509843033263886809e+03,-2.502743114892395624e+03
-1.939003783528289659e+02,-1.370125452205575129e+02,-3.925742295842599674e+02,-7.770160605443379609e+01,3.663580688355630777e+00,-1.247129594954142476e+03,-2.349322181247887784e+03
-1.672834196000419524e+02,-1.229994227839979430e+02,-2.757349033480658136e+02,-8.274633568920899052e+01,4.810029215678214953e+00,-1.498890902668078979e+03,-2.502750667851098569e+03
-1.924572803182359166e+02,-1.403049325425345160e+02,-3.758003442170429480e+02,-8.915433962811994206e+01,3.780759100133990636e+00,-1.270811842701562455e+03,-2.402824744019230820e+03
-1.788540504269683424e+02,-1.220736461230694658e+02,-2.096394063517656150e+02,-1.039558574724146638e+02,4.340227994924213739e+00,-9.635573492974552892e+02,-2.540578909658946031e+03
-1.888141861663302734e+02,-1.427042916794198391e+02,-3.515291403549485381e+02,-7.168715974763290433e+01,4.244685496430518512e+00,-1.388502916997284046e+03,-2.558841534842410056e+03
-1.937981374684552520e+02,-1.372846924949444656e+02,-3.893396220420619329e+02,-8.737957084641129768e+01,3.676082639070770597e+00,-1.229744350452117487e+03,-2.374501474280956245e+03
-1.966306550767890258e+02,-1.300105226109262730e+02,-4.089689998907510358e+02,-8.866819517917383564e+01,3.491931808577192875e+00,-1.085293770586765959e+03,-2.307219344715140323e+03
-1.884217486032509896e+02,-1.216751917937012877e+02,-2.386299875919646638e+02,-1.178189997895242414e+02,3.918956476609896988e+00,-8.724937616474192055e+02,-2.510095046589673075e+03
-1.567433932550386544e+02,-1.085779008133358730e+02,-2.804896286141173505e+02,-6.711582913705478859e+01,4.903982740471929169e+00,-1.553428038427148067e+03,-2.467525887916907777e+03
-2.003612499993807887e+02,-1.247903009585461405e+02,-3.955758082384547833e+02,-9.701062349710900889e+01,3.497505279996239391e+00,-8.129360953362263444e+02,-2.263271875200447539e+03
-1.985264103765314303e+02,-1.271381660961642410e+02,-4.056700280115130681e+02,-9.309162421190603709e+01,3.462222222765070523e+00,-9.563992683328300473e+02,-2.278946880384414271e+03
-2.003531625385976440e+02,-1.244741813481614372e+02,-3.956040640197000471e+02,-9.752340415990647671e+01,3.491629542815038345e+00,-8.112629771822230396e+02,-2.265090196653217845e+03
-1.587287889710109994e+02,-1.122354807588490075e+02,-2.804499800996913450e+02,-6.764169722307451593e+01,4.953827016651807469e+00,-1.557333307152199495e+03,-2.479618590911478350e+03
-1.758165682485114303e+02,-1.243204709306546647e+02,-2.321623463053556407e+02,-4.919386666666969177e+01,4.289333233306063420e+00,-1.462197927194468775e+03,-2.560723297823652956e+03
-1.841822903703562133e+02,-1.513562499717927494e+02,-3.025257201065387562e+02,-7.876516422552185759e+01,4.710635003902708284e+00,-1.443251331455913032e+03,-2.606263371641329286e+03
-1.656559191510457367e+02,-1.240145124179607592e+02,-2.617780081687582765e+02,-8.319852042055208585e+01,5.096757226681232211e+00,-1.493204953476732271e+03,-2.539878607316244597e+03
-1.600685821788079011e+02,-9.595878479384919046e+01,-1.578024396351603968e+02,-5.642376203972344229e+01,4.173795393149817734e+00,-1.390910861310009523e+03,-2.506231434875427567e+03
-1.705500581381736538e+02,-1.340371935716134431e+02,-2.747989977560735610e+02,-8.042933609048532162e+01,4.990573151111950878e+00,-1.506168938356371200e+03,-2.542364857434366513e+03
-1.858352502586772061e+02,-1.503130757233893746e+02,-3.136246774377918882e+02,-7.693706153133052794e+01,4.611159080523628440e+00,-1.427254229824339745e+03,-2.608141417635117705e+03
-1.954317299214808372e+02,-1.319317480766276276e+02,-4.072165067520113553e+02,-8.603866216900996733e+01,3.542689801562930896e+00,-1.155445526550786553e+03,-2.332236669134151725e+03
-1.927039510587210316e+02,-1.393041350951671120e+02,-3.827498249279616402e+02,-7.614685002651867762e+01,3.754521990985216995e+00,-1.298531147047930062e+03,-2.381651266731904343e+03
-1.808665692901167859e+02,-1.285771908947986049e+02,-2.186785846556511785e+02,-1.039318994583104541e+02,4.366447182335561727e+00,-9.464724323823218128e+02,-2.515174188325230261e+03
-1.854080562844446831e+02,-1.410741161833511796e+02,-3.195156545034930105e+02,-6.472292584477600030e+01,4.025424197451639152e+00,-1.419981360482360287e+03,-2.419990325755882168e+03
-1.782062218015955750e+02,-1.058233821154403813e+02,-1.960372490303660129e+02,-1.131707327261510727e+02,4.054924498663337928e+00,-9.638940344435509360e+02,-2.576717635263227749e+03
-1.934065506822414591e+02,-1.366693490161851514e+02,-3.320005187676248397e+02,-1.057620739305989446e+02,3.734436245181917080e+00,-1.066163200664472697e+03,-2.387237734834336607e+03
-1.936953239239717277e+02,-1.406305349566518998e+02,-3.790760439855691857e+02,-8.172220047340715610e+01,3.710093395653313308e+00,-1.243409149689994592e+03,-2.347161557450133387e+03
-1.716120005415880314e+02,-1.184744070105339233e+02,-2.722785157476151880e+02,-9.276265825842710910e+01,4.315583346064006953e+00,-1.375869082186128253e+03,-2.474761909087128970e+03
-1.903411896954573876e+02,-1.306921861109522069e+02,-2.946527837417217484e+02,-1.120323846343912919e+02,3.805807828950001692e+00,-1.026563045158048681e+03,-2.437742077921151122e+03
-1.920032393599333318e+02,-1.401903751751324307e+02,-3.773855266995065563e+02,-7.470567039391835351e+01,3.812316930138111015e+00,-1.325481332361357317e+03,-2.402575954586607622e+03
-1.865014677255990136e+02,-1.472574901931338900e+02,-3.110717524780994836e+02,-6.550515294808428735e+01,4.532226528562208756e+00,-1.439886232423244564e+03,-2.620205313300255966e+03
-1.939167167498112576e+02,-1.350296997309487779e+02,-3.988676295141805781e+02,-8.389792438739141289e+01,3.647457597135115304e+00,-1.230784069071186423e+03,-2.371792194753454623e+03
-1.843636709734259966e+02,-1.508348973123538599e+02,-3.055557739554315049e+02,-7.789759118723668507e+01,4.632176518766788043e+00,-1.451209985411223215e+03,-2.584891273097605790e+03
-1.909442037510589216e+02,-1.425872929552051573e+02,-3.676390608484559834e+02,-7.755287725632933871e+01,3.938717384006023892e+00,-1.354145332118115675e+03,-2.446017061526983980e+03
-1.674835280965739912e+02,-1.283809164405220145e+02,-2.811010108813075590e+02,-7.313758616786435596e+01,4.872252533963012056e+00,-1.538713182553681690e+03,-2.504378467036576694e+03
-1.792457586562040888e+02,-1.410005976862985335e+02,-2.991835737451001478e+02,-7.441424915159404918e+01,4.196141421381814673e+00,-1.441454739714041807e+03,-2.409646001948469348e+03
-1.958769356566926945e+02,-1.411937787604601908e+02,-3.612069697557013228e+02,-8.340439841645411434e+01,3.779199754612810658e+00,-1.014209402813774773e+03,-2.251230929100299363e+03
-1.873185846285764455e+02,-1.451975312972053871e+02,-3.376116421556970408e+02,-9.148744415507417216e+01,4.144136755940198036e+00,-1.370521011224510403e+03,-2.475229241077784081e+03
-1.903111156245734037e+02,-1.334601818922869825e+02,-2.976135204096736970e+02,-1.092500416713573941e+02,3.841600444428418193e+00,-1.049542365922069848e+03,-2.428985488107799029e+03
-1.972589997726572619e+02,-1.413827523438731077e+02,-3.495585785729141435e+02,-8.658807749757352212e+01,3.883270439780164285e+00,-8.810876829791676528e+02,-2.236501909360621539e+03
-1.786810183723162027e+02,-1.048041670001334751e+02,-1.859963268406496013e+02,-1.144315946025199082e+02,4.068236963542557483e+00,-9.182672250113756718e+02,-2.592219990005698492e+03
-1.897411819361279868e+02,-1.441409109617916329e+02,-3.555366094276749891e+02,-8.892777894727942112e+01,4.006310034771789930e+00,-1.342553478810501019e+03,-2.456626734426008625e+03
-1.811474362921767352e+02,-1.112020482094608269e+02,-2.092712133526767673e+02,-1.146915589034992990e+02,4.014258343691464503e+00,-9.491270240778302423e+02,-2.556837489528836159e+03
-1.873941546566850320e+02,-1.467676926927479144e+02,-3.263245544975663961e+02,-6.969060310751592624e+01,4.442220209146942267e+00,-1.422062244163508467e+03,-2.596528963253131224e+03
-1.742603319100480803e+02,-1.093890955404908709e+02,-2.372977750115300353e+02,-1.052038802649803984e+02,4.099139013010080212e+00,-1.193125990960032595e+03,-2.517187982768628899e+03
-1.768875735068670565e+02,-1.133553222908240059e+02,-2.431607495538323178e+02,-1.071331737501836869e+02,4.053612676828203476e+00,-1.166438652237623728e+03,-2.510357205206086292e+03
-1.596886604957380769e+02,-1.141090553765666300e+02,-2.801308473355704223e+02,-6.817055839139675300e+01,4.950627632631239727e+00,-1.556051154287301642e+03,-2.482975988508042974e+03
-1.771391239608619799e+02,-1.086877735385319284e+02,-1.950784498013890413e+02,-1.084112788955294491e+02,4.169811040397929602e+00,-9.759580651236047970e+02,-2.576969847066571219e+03
-1.684953841407079835e+02,-1.301886460418786555e+02,-2.806383709336537891e+02,-7.214747900276415749e+01,4.793474678565440961e+00,-1.535906535886494567e+03,-2.499955439050196219e+03
-1.893884649179772168e+02,-1.449439609810679030e+02,-3.525536943100440794e+02,-8.756448399939790761e+01,4.046614942721227237e+00,-1.356482756534297778e+03,-2.464317080753829941e+03
-1.940900564600228790e+02,-1.416949749996729224e+02,-3.703547627295058646e+02,-8.114863523729536610e+01,3.718559342509551335e+00,-1.183164883210737116e+03,-2.304157221069697698e+03
-1.611047578415948465e+02,-9.977803000951098511e+01,-1.678507768268459017e+02,-5.799681540280562331e+01,4.207166055122724124e+00,-1.401588032394461152e+03,-2.504997641366242988e+03
-1.865033285440269992e+02,-1.203077774612656867e+02,-2.335746220892323493e+02,-1.163167565781345729e+02,3.951096607359338542e+00,-9.089071357382536007e+02,-2.518409218489558043e+03
-1.859787799885314143e+02,-1.177166235387026063e+02,-2.221543112392161561e+02,-1.174883804817077362e+02,3.966251311648936184e+00,-8.795229182478260554e+02,-2.535700485460347409e+03
-1.903949845770905540e+02,-1.321092335722660209e+02,-2.951848234235944233e+02,-1.106830231356102558e+02,3.826862820851129499e+00,-1.032958428535718667e+03,-2.433839058488587398e+03
-1.962341808139956356e+02,-1.354586962026696710e+02,-3.284525647263128008e+02,-1.075380373825591960e+02,3.723300895296917101e+00,-9.299074069936677915e+02,-2.370304212100355926e+03
-1.870757677855153815e+02,-1.445671043359725445e+02,-3.206022920587448652e+02,-6.365369555312690864e+01,4.509336895479518326e+00,-1.419467601171351816e+03,-2.637943289709448891e+03
-1.727060288933121228e+02,-1.104272304228547910e+02,-2.471759747904266078e+02,-1.021760596677740978e+02,4.160319953904975776e+00,-1.260000710510578756e+03,-2.504860934520688716e+03
-1.936132388383405214e+02,-1.363752555192886575e+02,-3.951203389181226839e+02,-8.043723925939684705e+01,3.679575887767810194e+00,-1.255061677749510181e+03,-2.373598002392770013e+03
-1.864832813958739735e+02,-1.427707140107768282e+02,-3.179725663498871313e+02,-6.127232870751095106e+01,4.215613669989323853e+00,-1.448461162283839030e+03,-2.521627989208067902e+03
-1.680888225646267529e+02,-1.272000255551943155e+02,-2.897454723489692014e+02,-8.023935468874378785e+01,4.384090789151107614e+00,-1.443943834202141943e+03,-2.397439248346632212e+03
-1.741497929399486111e+02,-1.147205840377746426e+02,-2.574353127856400079e+02,-1.022144269454324785e+02,4.157546990636530992e+00,-1.277135692143579718e+03,-2.494452093845064155e+03
-1.968041175111761731e+02,-1.347326382956498492e+02,-3.870945165502151895e+02,-9.288792674233627622e+01,3.568989434553296647e+00,-1.065664819000984153e+03,-2.313217063103713372e+03
-1.980771987474579419e+02,-1.288764169773930917e+02,-4.010005338236935586e+02,-9.391722635255928253e+01,3.481141471057687120e+00,-9.851190181675435724e+02,-2.291319247654587798e+03
-1.826385332826375816e+02,-1.399246995428402442e+02,-2.766251677550767454e+02,-5.531307318767858305e+01,4.420655523883743498e+00,-1.475324449893504607e+03,-2.586515435596577845e+03
-1.784870969002786296e+02,-1.034779464410785295e+02,-1.788184629853540741e+02,-1.148164795720012989e+02,4.082324197478365946e+00,-8.968594810640532842e+02,-2.603444712856479327e+03
-1.977778844607339579e+02,-1.320426273983257488e+02,-3.729005719368852851e+02,-1.015282853723961125e+02,3.559207911921399514e+00,-9.594003233656302427e+02,-2.323110096567478649e+03
-1.906237188708225858e+02,-1.429397496443079945e+02,-3.652481109660266156e+02,-8.576197161623076681e+01,3.957866443629345810e+00,-1.335314142761917083e+03,-2.452886984830297934e+03
-1.761483165320025819e+02,-1.145386531833933077e+02,-2.055386213815112626e+02,-1.031317331635350456e+02,4.290047092365034231e+00,-1.010768099495838328e+03,-2.555814104093500646e+03
-1.870186044769379805e+02,-1.471415151558339858e+02,-3.239782472484702112e+02,-7.146469981064456078e+01,4.542413950774650822e+00,-1.409643786578294112e+03,-2.627172560864214120e+03
-1.779988200358272934e+02,-1.038803311373335418e+02,-1.851226766391397405e+02,-1.138351712065823449e+02,4.074291997448677094e+00,-9.291394653411940681e+02,-2.593507131845040021e+03
-1.978232063557472884e+02,-1.286278475479839472e+02,-4.054367267575148617e+02,-9.215301220715400632e+01,3.472797089807442283e+00,-1.005693702402281019e+03,-2.290382072919015627e+03
-1.750546453626000130e+02,-1.231653806791573516e+02,-2.318027116701422585e+02,-5.038154419748525470e+01,4.251914210579498921e+00,-1.457996632540148084e+03,-2.540848295525594040e+03
-1.972646838749105882e+02,-1.295231126918533846e+02,-4.076654539775942112e+02,-8.969262421707162503e+01,3.482637172880049370e+00,-1.047236321843601672e+03,-2.295214380217284088e+03
-1.653505676498352841e+02,-1.235533071046788791e+02,-2.591608552039930373e+02,-8.408068086049479462e+01,5.121578330285667668e+00,-1.487810330892145430e+03,-2.543615225313243627e+03
-1.741592662912544256e+02,-1.160679753940485170e+02,-2.600159989590616760e+02,-1.003124241607365548e+02,4.173552350401537048e+00,-1.285753904889704700e+03,-2.489664025542870149e+03
-1.731934899043867517e+02,-1.380976807613665187e+02,-2.738100158035297795e+02,-8.700354874604090583e+01,4.985626937180789753e+00,-1.469739609644246229e+03,-2.563329667468105526e+03
-1.965215699655568642e+02,-1.330862289151755249e+02,-4.019538607751737231e+02,-8.528084507168341588e+01,3.540723671139224038e+00,-1.103802501947234077e+03,-2.298549188176970802e+03
-1.824955309205604408e+02,-1.370186293153838051e+02,-2.818844180206509122e+02,-5.429359877324986883e+01,4.278865840525536868e+00,-1.467967072809440424e+03,-2.544556688019302783e+03
-1.951613516715226524e+02,-1.362130513118981980e+02,-3.759890732503810113e+02,-9.719846314748474470e+01,3.616773700818584736e+00,-1.120948178612590482e+03,-2.351783056965193282e+03
-1.745278908810764733e+02,-1.218569230754701493e+02,-2.261453763114011508e+02,-4.948154928537178421e+01,4.264477025758560025e+00,-1.457249374357438001e+03,-2.550532544993161082e+03
-1.799095775756686635e+02,-1.133074265976006245e+02,-2.288330752795123999e+02,-1.116746713763172920e+02,4.003388617956455064e+00,-1.048852614819146538e+03,-2.529087245901764618e+03
-1.802595058728688855e+02,-1.342560477960155367e+02,-3.008247326150074059e+02,-9.849686023048434436e+01,4.226220894886211887e+00,-1.365425831362014833e+03,-2.472605434659092680e+03
-1.783612634504422658e+02,-1.037135072472519823e+02,-1.791647793748724951e+02,-1.143611343921561456e+02,4.090644619134559790e+00,-9.006282341915094776e+02,-2.602888693298561975e+03
-1.869725001542153677e+02,-1.444324990399400122e+02,-3.175679556107981512e+02,-6.216349764960705215e+01,4.492600612755542677e+00,-1.427392811170298955e+03,-2.632145290275399020e+03
-1.647411487638207745e+02,-1.222254965828474269e+02,-2.860881343484815602e+02,-7.276100772065592537e+01,4.753005122491408940e+00,-1.538410997844997837e+03,-2.469872321466943959e+03
