7.109388570905182860e+04,1.350000000000000000e+03,2.223713114341447596e+06,4.417975926176695502e+05,2.259156585614935011e+02,0.000000000000000000e+00
7.359165951762761688e+04,4.249198375045900633e+01,3.332606887283677352e+05,1.493993323401664943e+07,2.203730158869895095e+05,3.683458543746783835e+04
7.444286547356996743e+04,3.242115060077134814e+01,6.570588922959608026e+05,9.203200921107223257e+06,1.495310837165951671e+05,8.383333733354151263e+03
6.443939914375020453e+04,4.093151782643297310e+01,2.930910542718811776e+05,6.857841339883810841e+06,2.478585123920820479e+05,4.788483591020590393e+04
7.658862333252913959e+04,4.152091768986775833e+01,1.581471943314805860e+06,2.247965060789732262e+06,5.367211858586502058e+04,1.146884743434601006e+00
6.929063130880826793e+04,1.281949501849632270e+03,1.700390909350602422e+06,9.291215248898284044e+05,7.790412891467453846e+02,0.000000000000000000e+00
6.519253598806763330e+04,6.239352855386472356e+02,5.341158077978368383e+05,4.834795195533202030e+06,8.648663355230171874e+03,0.000000000000000000e+00
7.157182535263738828e+04,3.152184973356746056e+01,3.277464447797475732e+05,1.250797182677948102e+07,2.959320071342308656e+05,6.982951946730579948e+04
6.565123993862801581e+04,7.009816807661200073e+02,3.431316619069392327e+05,7.033446913008668460e+06,1.344692145827135028e+04,0.000000000000000000e+00
7.378682769514438405e+04,4.409775953669211646e+01,3.753977859229819733e+05,1.413726828569934331e+07,1.900462968553450191e+05,2.408577275648097202e+04
6.844017177363047085e+04,7.423188813813810327e+01,3.124340127863757079e+05,9.608638415338039398e+06,1.327006167335954378e+05,2.090053764091826451e+03
6.853324532951356377e+04,3.687805363131992920e+01,3.120732959713306627e+05,9.697996933278063312e+06,2.630257323239535326e+05,5.448807428696123679e+04
6.619840091432044574e+04,3.192300358213722689e+01,7.926587044127029367e+05,3.384596916230706964e+06,1.173265869153171225e+05,3.693063476612684859e+00
6.424402971735767642e+04,8.843853486961487533e+02,3.746761247049844242e+05,5.843455452261800878e+06,8.292771337797639717e+03,0.000000000000000000e+00
6.584577644679695368e+04,9.223001178636650366e+02,8.126310646425038576e+05,3.163851316303719766e+06,3.241421263484256997e+03,0.000000000000000000e+00
6.419419897107365250e+04,8.277204312402659525e+02,2.929775192810841836e+05,6.705022418374385685e+06,1.187811150775938768e+04,0.000000000000000000e+00
6.750026248286197369e+04,3.334647832320013805e+01,1.100999863024075050e+06,2.233177497144995723e+06,8.096154715431200748e+04,2.238461886172480320e+00
7.339859156509136665e+04,3.242115060077134814e+01,3.366011317191249691e+05,1.458983923505022191e+07,2.826551709973355173e+05,6.355642161682560982e+04
6.897524567755685712e+04,3.932659409356360669e+01,1.656337291088692145e+06,9.742341970585531089e+05,4.490848552050723811e+04,7.963394208202898561e-01
7.054553211190804723e+04,4.611039181025812894e+01,3.766862666222032276e+05,1.044433892144835740e+07,1.778606264466947468e+05,1.877979628453947953e+04
6.790767999676692125e+04,3.166732014289924635e+01,1.358154241259514587e+06,1.482534698453564197e+06,6.846148155678421608e+04,1.738459262271368377e+00
6.913290372717965511e+04,5.017069266368255853e+01,4.149877631480928976e+05,8.571528048845116049e+06,1.476727452702941373e+05,7.480492133674983052e+03
6.450883801841331297e+04,3.166732014289924635e+01,4.498889765883637010e+05,5.254076465692044236e+06,2.080970842268603155e+05,3.113799379094929463e+04
7.274859785084423493e+04,8.094817958706796901e+01,2.648797446152852848e+06,2.458262297171837999e+05,1.318274817383350819e+04,0.000000000000000000e+00
6.762491663183465425e+04,3.555269002412756407e+01,2.973201325587318279e+05,9.146535680420383811e+06,2.849787790027327719e+05,6.432625425406697468e+04
7.306945794612608734e+04,3.174230880596928017e+01,3.815122098867466557e+05,1.308760302831005119e+07,2.551348678259572480e+05,5.141075644113813178e+04
6.498549919606865296e+04,4.817795921397345182e+01,5.742812140791685088e+05,4.422726354560064152e+06,1.068257832717446727e+05,3.273031330869787148e+00
6.512349178816733183e+04,3.263875956665236231e+02,6.267838215256177355e+05,4.088573997141420841e+06,1.378249614860014481e+04,0.000000000000000000e+00
7.403727727732018684e+04,8.019848407160459658e+01,4.883666322202210431e+05,1.188729501344027184e+07,8.610158541683312797e+04,2.444063416673325939e+00
7.054553211190804723e+04,4.611039181025812894e+01,3.766862666222032276e+05,1.044433892144835740e+07,1.778606264466947468e+05,1.877979628453947953e+04
6.818533043932419969e+04,3.084609231049912381e+01,3.104479472731979913e+05,9.416759076690012589e+06,3.147938301266585477e+05,7.869366893553442787e+04
6.710211999044686672e+04,1.167207351559310609e+03,1.109075107052087551e+06,2.122217183527510613e+06,1.740379444712294799e+03,0.000000000000000000e+00
6.508987818020385021e+04,3.068107221990835143e+01,5.569413188631059602e+05,4.602524171139870770e+06,1.735929484521762934e+05,1.664081565628149838e+04
6.450546935716080043e+04,3.052731481204918396e+01,4.498889765883637010e+05,5.252435763774864376e+06,2.158906063350164331e+05,3.441460390131630993e+04
7.381501703596056905e+04,3.000000000000000000e+01,2.838915946005254984e+06,1.949401811899613822e+05,3.464770452315954026e+04,3.859081809263817942e-01
6.711580355852948560e+04,1.129595161201788414e+03,1.144629106050351867e+06,1.997440333381409990e+06,1.605085858086874168e+03,0.000000000000000000e+00
7.405915205578184396e+04,3.631520967529763766e+01,4.639096489594207960e+05,1.242925685299507901e+07,1.868553142553381040e+05,2.274080760713179916e+04
6.662956747785143671e+04,4.981503074112226273e+02,9.181306560084350640e+05,2.831736822415649891e+06,6.226363443499730238e+03,0.000000000000000000e+00
6.846534854847834504e+04,1.247997773748440835e+02,1.270898840323803714e+06,1.817169465927273966e+06,1.907404748456123707e+04,0.000000000000000000e+00
6.403917995864665136e+04,6.569736911211571169e+02,2.972206467575276620e+05,6.560727461961146444e+06,1.464794786771582221e+04,0.000000000000000000e+00
6.949706882099459472e+04,1.281949501849632270e+03,1.685965169502425240e+06,9.711488261838593753e+05,1.091914923440140910e+03,0.000000000000000000e+00
6.608543769411160611e+04,3.172802070764979732e+01,7.307823074886050308e+05,3.730065281190345995e+06,1.282013385842001735e+05,2.652188426067519913e+02
6.418240279881557944e+04,3.166732014289924635e+01,3.626563917803042568e+05,5.932957564191335812e+06,2.583216230407686962e+05,5.225498568591952790e+04
6.588333129402980558e+04,9.961990655377602479e+02,8.126310646425038576e+05,3.174886565168731380e+06,2.990430774843436211e+03,0.000000000000000000e+00
6.384027739999999903e+04,3.028092132085416921e+01,2.853468964941779850e+05,6.575303126234903000e+06,3.435111826675466727e+05,9.223922802309374674e+04
7.345051069999999891e+04,3.177875584519747676e+01,2.853468964941780083e+06,1.837499670609283785e+05,3.203993437434386942e+04,2.815973749737548104e-01
7.345051069999995525e+04,1.350000000000000000e+03,2.853468964941769838e+06,1.837499670609310269e+05,7.222222222225127553e+00,0.000000000000000000e+00
7.872340539934035041e+04,6.035636065858285093e+01,2.840688857470539398e+06,3.063360200940271025e+05,2.273895655479759444e+04,0.000000000000000000e+00
6.426273908427207061e+04,3.000000000000000711e+01,3.147601968244389864e+05,6.496800867974352092e+06,3.146235811360251391e+05,7.836861302008206258e+04
7.349146986254745570e+04,3.497646667138040044e+01,2.963331623145494959e+05,1.578408557301622443e+07,2.973571784269558266e+05,7.064056479478007532e+04
7.345051069999996980e+04,1.350000000000000000e+03,2.853468964941772167e+06,1.837499670609305322e+05,7.222222222224772281e+00,0.000000000000000000e+00
7.057996385607734555e+04,6.262704758696168028e+02,1.907751971853080904e+06,7.299475356571964221e+05,2.497914101441867388e+03,0.000000000000000000e+00
6.994794112167002459e+04,3.310491843391510969e+01,3.765605707191773108e+05,9.883571724071061239e+06,2.445324679383675102e+05,4.677851523834356340e+04
6.772991641238423472e+04,7.492179023486531833e+02,1.290682904967459152e+06,1.639959287112515420e+06,2.458766525315892522e+03,0.000000000000000000e+00
6.575770439819252351e+04,5.969883668677578044e+02,7.523628315423282329e+05,3.485078394794611726e+06,6.054400767985736820e+03,0.000000000000000000e+00
6.540406181328000821e+04,1.201948688953739293e+03,6.544118814063221216e+05,3.999368423064186238e+06,3.228221877030726773e+03,0.000000000000000000e+00
6.681371572921866027e+04,4.726693377868028278e+01,3.280799828744463157e+05,8.041728350500415079e+06,1.943170905292812677e+05,2.549937392092077062e+04
6.388280842542908067e+04,3.091207178001991451e+01,2.870410085351945017e+05,6.581851927809797227e+06,3.345333195425780723e+05,8.792467457780362747e+04
6.702306885542863165e+04,3.096056728287977222e+01,3.502875863421331742e+05,7.888555007950731553e+06,2.769286123007437564e+05,6.040612711564300116e+04
6.489295441552515695e+04,3.000000000000000711e+01,4.831712904515907285e+05,5.138217758036485873e+06,2.048196903460363392e+05,2.977460056205842557e+04
6.559471976592148712e+04,9.755860368734158783e+02,3.711127702168094693e+05,6.664200106178812683e+06,9.109279497217483367e+03,0.000000000000000000e+00
7.266000602128276660e+04,8.787950311536369554e+02,2.641634693192665000e+06,2.468730727857135062e+05,5.189631875514897956e+02,0.000000000000000000e+00
6.893243865021370584e+04,8.455026920890413749e+02,1.576572058825635118e+06,1.114848081329258392e+06,1.767603901953576496e+03,0.000000000000000000e+00
6.847485650098562473e+04,7.711037678377455222e+02,1.504237443414751673e+06,1.211858756739418022e+06,1.884423990310894169e+03,0.000000000000000000e+00
7.032815483337931801e+04,1.192683138746201053e+02,3.711618694651810220e+05,1.033481856598988362e+07,7.356602049194609572e+04,1.942640819677843744e+00
6.478467326523167867e+04,3.917979568273072033e+01,5.177530244162240997e+05,4.789832087412991561e+06,1.459654363697079243e+05,6.614258086039545560e+03
6.400511494768783450e+04,3.499807635428103936e+01,3.162839832485619700e+05,6.326664950261818245e+06,2.680289842001122306e+05,5.633625084301764582e+04
6.584332701379290665e+04,5.463966774950815761e+02,7.904506015580466483e+05,3.287596288985187188e+06,6.253141006740057492e+03,0.000000000000000000e+00
7.872340539934035041e+04,6.036252369885333025e+01,2.840688857470539398e+06,3.063360200940271025e+05,2.273718509981231182e+04,0.000000000000000000e+00
6.619609790294081904e+04,5.862544684873025602e+01,3.711127702168094693e+05,7.046322901964949444e+06,1.383163963967016898e+05,3.973779854436953428e+03
7.082374697115557501e+04,8.616588096989677297e+02,2.151519655087557621e+06,4.885403150973551674e+05,8.396276177323553611e+02,0.000000000000000000e+00
6.618385123739879054e+04,2.117351574118343080e+02,8.872486946771175135e+05,2.867098309111365117e+06,1.517519709032061110e+04,0.000000000000000000e+00
7.120191807690623682e+04,4.031383681152564691e+01,3.036037388261060114e+05,1.260481305885194056e+07,2.507160214455261303e+05,4.946424536314784928e+04
6.522525256125948363e+04,3.310491843391510969e+01,5.525238234389090212e+05,4.696616368577757850e+06,1.623123563717835641e+05,1.249822585169134254e+04
6.959511131950971321e+04,3.133973109392398371e+01,4.553924236509361654e+05,8.339434276430604048e+06,2.135887574171659362e+05,3.373176031560541742e+04
6.829405796144048509e+04,9.444911768899349909e+02,1.405978954191091703e+06,1.413913482130920049e+06,1.776109354356038466e+03,0.000000000000000000e+00
6.756518710378679680e+04,3.108661990045077772e+01,5.639663411147552542e+05,5.719471527121303603e+06,1.720140964909367322e+05,1.611466418536537822e+04
6.953779396148226806e+04,2.408376106137236832e+02,1.800226569177136291e+06,7.990648535775700584e+05,6.129296464098149954e+03,0.000000000000000000e+00
6.863898646074639692e+04,3.150601760778718585e+01,1.204971776620503515e+06,2.071122890097702388e+06,7.916207855946167547e+04,2.166483142378467175e+00
7.367670960360679601e+04,1.074206596354883231e+03,2.847173609228816815e+06,1.897109368887534656e+05,4.964932866918360332e+02,0.000000000000000000e+00
6.621996013919643883e+04,4.031383681152564691e+01,3.420497950461197179e+05,7.428228999262718484e+06,2.174694971638347488e+05,3.519752349606471398e+04
6.443859271125152736e+04,3.265590641310486575e+01,3.477109049673351110e+05,6.235633016499889083e+06,2.616377022236675257e+05,5.366678345791655011e+04
7.381879959461219551e+04,3.497646667138040044e+01,4.282137936368518858e+05,1.293425859559233300e+07,2.087728856587842165e+05,3.195008475344284670e+04
6.552048366729837289e+04,3.213983616886756067e+01,3.196551529066054500e+05,7.238419171869100071e+06,2.905799902406535111e+05,6.688436269130485016e+04
7.345307254309063137e+04,4.367196755489784010e+01,3.147601968244389864e+05,1.523170980538911372e+07,2.266303410620489158e+05,3.946158928232044855e+04
7.200121417984634172e+04,3.682752843256417918e+01,5.392036900949100964e+05,9.009174636274443939e+06,1.573791948011912173e+05,1.109309772275904470e+04
7.031872221988005913e+04,2.328840800696129918e+02,2.011472779251525179e+06,5.948320491542165400e+05,5.607366551616746619e+03,0.000000000000000000e+00
7.283144412886250939e+04,1.734751119556818537e+02,4.253560570051305112e+05,1.186165078336184099e+07,4.934235889259297255e+04,9.736943557037189834e-01
7.064097174171183724e+04,1.821062173060067551e+02,3.436474930737245595e+05,1.116066685425044037e+07,5.438297112224895682e+04,1.175318844889958303e+00
6.684603552605271398e+04,4.296183399203398778e+01,1.057723845221437281e+06,2.266120640614727046e+06,6.483123020223899948e+04,1.593249208089559943e+00
6.647000168037570256e+04,9.050065893929846652e+02,9.786559140819145832e+05,2.511256248622794636e+06,2.634469711178806392e+03,0.000000000000000000e+00
6.917967854445919511e+04,3.082670283728451182e+02,1.451261827540705912e+06,1.418611938206491061e+06,7.013593363492728713e+03,0.000000000000000000e+00
7.093606027048252872e+04,1.316973552111650861e+03,2.181454153288245667e+06,4.685999059592947015e+05,2.708045637874843123e+02,0.000000000000000000e+00
7.313068212605190638e+04,1.266144473443670222e+03,2.765563321236587130e+06,2.078627880057055445e+05,9.509124886664253040e+01,0.000000000000000000e+00
6.935287364888694719e+04,4.968208197491731539e+02,1.631811265929213027e+06,1.052936254209858365e+06,3.452439364529619979e+03,0.000000000000000000e+00
6.509966549521870184e+04,6.922101905879439983e+02,5.920252065208996646e+05,4.333895459648562595e+06,6.623162483134325157e+03,0.000000000000000000e+00
6.961351582854724256e+04,3.071310955636270990e+01,2.999145911767902435e+05,1.094881463732773997e+07,3.287936156627426390e+05,8.551574355056871718e+04
7.147272685698076384e+04,3.621980475970789826e+01,2.322801079589608591e+06,3.851233935662778094e+05,3.460257769490200008e+04,3.841031077960799234e-01
6.409358411983589758e+04,3.641831984681953571e+01,2.853468964941779850e+05,6.731551658245421946e+06,2.857849972776552895e+05,6.449863002675100142e+04
6.456655318594380515e+04,1.210250125486528759e+03,4.498769963114741840e+05,5.282376417298689485e+06,4.826516340536520147e+03,0.000000000000000000e+00
6.422572400660232961e+04,3.071310955636270990e+01,3.126184384448038763e+05,6.498716594757813029e+06,3.093837576537292916e+05,7.584738016577916278e+04
6.580564363379310817e+04,3.202620949783128879e+01,3.159166942356993677e+05,7.480846351034146734e+06,2.953918863239205675e+05,6.921651732627520687e+04
6.788439088132636971e+04,9.444911768899349909e+02,1.289776976255257381e+06,1.666240041806882480e+06,2.007049847096980329e+03,0.000000000000000000e+00
7.107305178139562486e+04,3.806747008487142381e+01,3.036037388261060114e+05,1.245511102299128287e+07,2.649091388826967450e+05,5.542452085321287450e+04
7.009154263915686170e+04,3.775842716799432424e+02,1.950764066305305809e+06,6.473252269028387964e+05,3.295649255461864868e+03,0.000000000000000000e+00
7.427321274888010521e+04,6.813732649824585508e+01,2.710594004249855410e+06,2.542841428263703710e+05,1.691133612392811119e+04,0.000000000000000000e+00
7.326980935721936112e+04,4.121626493089798515e+01,2.309410157465718221e+06,4.656703290517493733e+05,3.263284865989509126e+04,3.053139463958036703e-01
6.533245567746537563e+04,3.344962227581460468e+01,5.865759915934661403e+05,4.470638230161248706e+06,1.512691322757262387e+05,8.533437047402803728e+03
7.221842791911268432e+04,3.556562097207465172e+02,2.522073177814922296e+06,2.917710825893245637e+05,2.560656716936496650e+03,0.000000000000000000e+00
6.924314551657006086e+04,3.212165586992855282e+01,1.271216800866154255e+06,1.951970189574524760e+06,7.406729209997986618e+04,1.962691683999194581e+00
6.453218576724641025e+04,4.300623764766901047e+01,3.782629450605752645e+05,5.964333365766945295e+06,1.824953116095941514e+05,2.039006632372342574e+04
6.857332430182301323e+04,1.613349686406012609e+02,3.780767242994326516e+05,8.677991418350772932e+06,5.307645853059932415e+04,1.123058341223972967e+00
7.066743487564755196e+04,3.025315091151691504e+01,5.491107171335886233e+05,7.825172536974828690e+06,1.850578528941529803e+05,2.177646153634648726e+04
7.313068212605190638e+04,1.124517006030272569e+03,2.765563321236587130e+06,2.078627880057055445e+05,2.020863289691963018e+02,0.000000000000000000e+00
7.120900811450411857e+04,4.031383681152564691e+01,3.217551047716003377e+05,1.222096507264412194e+07,2.369345759762273228e+05,4.366639340187783091e+04
7.073458888002911408e+04,5.870982045819296502e+01,3.008439709271637839e+05,1.212843731014293805e+07,1.755631010027165175e+05,1.784038163261612135e+04
6.497121255824637774e+04,2.803541793810464355e+02,4.404714647488303599e+05,5.574814466904945672e+06,2.396093969690446102e+04,0.000000000000000000e+00
7.382472683700069319e+04,1.863987203119698677e+02,6.047277191083435901e+05,9.519068803405107930e+06,3.579093654767125554e+04,4.316374619068503726e-01
7.365450718972248433e+04,2.013973816331533442e+02,5.185857947825354058e+05,1.088516880489954166e+07,3.805874691870225070e+04,5.223498767480900806e-01
7.182949318600932020e+04,3.556562097207465172e+02,2.418138981829426717e+06,3.372262784110219800e+05,2.703197237448239321e+03,0.000000000000000000e+00
7.173688852833423880e+04,5.762435561830350395e+01,2.392064880069521256e+06,3.498613890487243189e+05,2.083097772493550656e+04,0.000000000000000000e+00
7.094916720554389758e+04,8.488075202799474255e+02,2.185035435787959490e+06,4.662552034333003685e+05,8.389366550359682151e+02,0.000000000000000000e+00
6.688695810910320142e+04,4.091250268954057390e+01,3.156800488104022807e+05,8.273108604779011570e+06,2.329550729825840390e+05,4.175150488476029568e+04
6.645086326347825525e+04,4.364199229915282672e+02,9.829681673093041172e+05,2.488065413950673304e+06,6.169341007282318060e+03,0.000000000000000000e+00
6.928848955632004072e+04,9.390934103661768972e+01,1.730029564568326809e+06,8.822452573820854304e+05,1.759354930755088208e+04,0.000000000000000000e+00
6.384027739999999903e+04,3.963670313089764363e+01,2.853468964941779850e+05,6.575303126234903000e+06,2.622488022724067559e+05,5.390320515687033912e+04
7.024982337910507340e+04,2.120528731665387738e+02,1.801434692177657271e+06,8.518026364792942768e+05,7.873716619158984940e+03,0.000000000000000000e+00
7.138569135555298999e+04,3.000000000000004263e+01,2.173158055131254252e+06,4.956506677104781847e+05,4.541985001641625422e+04,8.167940006566500877e-01
6.457793046330501238e+04,8.552068754115516924e+01,2.853468964941779850e+05,7.040725385876393877e+06,1.219884841143532685e+05,3.879539364574131177e+00
7.345051069999999891e+04,1.350000000000000000e+03,2.853468964941780083e+06,1.837499670609283785e+05,7.222222222221930110e+00,0.000000000000000000e+00
6.739422482670313912e+04,1.191000773805274093e+03,1.225483492263341323e+06,1.780678325078661554e+06,1.314570397830437514e+03,0.000000000000000000e+00
7.453475519802566851e+04,3.603502726692097724e+01,9.381608168850209331e+05,5.691404082691935822e+06,9.677138049333462550e+04,2.870855219733385422e+00
7.251259619831497548e+04,6.890064918462952903e+01,3.023813579419290763e+05,1.426377970221707970e+07,1.519726557317791448e+05,9.227387507046309111e+03
7.258872902624054404e+04,1.867741446840113326e+02,2.616043642337635159e+06,2.564141941761993221e+05,5.354053062092711116e+03,0.000000000000000000e+00
6.957321220169684966e+04,3.002727499135645317e+01,3.091582520073647611e+05,1.073393961021710001e+07,3.262067660237564705e+05,8.426729519823935698e+04
6.384029579786890827e+04,3.514283602591876843e+01,2.853518129172960762e+05,6.575258093582915142e+06,2.958764086914436193e+05,6.933520047214649094e+04
7.761866381384662236e+04,3.904984258320189383e+01,2.760191702351050917e+06,3.180860653108989354e+05,3.205834181377456844e+04,2.823336725509826284e-01
6.816489538008156524e+04,5.180744948410767137e+01,2.864347967746932409e+05,9.799966349135620520e+06,2.046936733774894092e+05,2.994694764793594368e+04
6.389962060116684006e+04,6.255689097504603779e+01,2.876527812691935105e+05,6.585105757362751290e+06,1.646060749227744818e+05,1.330359273149863475e+04
6.798709759461919020e+04,7.900583921088840498e+02,1.392648490042380057e+06,1.406489377160901204e+06,1.942291960786042182e+03,0.000000000000000000e+00
7.614202013414583053e+04,3.897258282400418494e+01,2.001728415854623774e+06,1.038085558480040403e+06,4.416592010537351598e+04,7.666368042149405149e-01
6.716347397140121029e+04,8.903324225336064046e+02,8.826343561915020691e+05,3.165002311603979673e+06,4.278880853116933395e+03,0.000000000000000000e+00
6.752882153177697910e+04,9.177820446716891638e+02,1.064672214723137906e+06,2.385199865495097823e+06,3.172468221624040780e+03,0.000000000000000000e+00
6.572676570186103345e+04,3.010787758416147142e+01,5.068754242234810954e+05,5.326887402023267932e+06,1.953832175526049105e+05,2.584890828267075267e+04
6.532723806156103092e+04,3.000358743707432652e+01,4.001105083281262196e+05,6.181092423268459737e+06,2.482551011788060714e+05,4.807898076065072382e+04
7.190787356934386480e+04,5.790771832659699925e+01,3.201454863486384857e+05,1.307560162745104730e+07,1.688746868213472189e+05,1.525803251966784774e+04
6.715744127184643003e+04,1.322391037362001043e+03,1.171067552447308553e+06,1.915012882176542655e+06,1.159018873782094943e+03,0.000000000000000000e+00
7.055264878476661397e+04,3.402817765579482767e+01,6.834612338311723433e+05,6.128410034083834849e+06,1.331830122781814134e+05,2.301970204973989439e+03
6.421773327065576450e+04,1.257886272068791641e+03,3.862136206450034515e+05,5.713370738231725991e+06,5.358225500775779437e+03,0.000000000000000000e+00
6.633759660870973312e+04,4.328395851010578355e+01,2.853595122275573667e+05,8.288212775826949626e+06,2.429639995609159232e+05,4.593526950265733467e+04
6.488234452883827180e+04,3.835231101313968907e+02,5.422716217324648751e+05,4.631536948330175132e+06,1.363169658265443286e+04,0.000000000000000000e+00
7.324201595828551217e+04,3.321464701670293351e+01,2.954910585507869837e+05,1.544583909979908168e+07,3.131574838806873886e+05,7.822255115845018008e+04
6.688676226785028121e+04,4.952527847253712139e+02,1.090596676502348622e+06,2.148235944973525126e+06,4.780874536300381806e+03,0.000000000000000000e+00
6.441779164434668201e+04,3.614184682306384389e+01,2.975922248126046616e+05,6.790723082744739018e+06,2.764277287036313210e+05,6.001660277708864305e+04
7.363127229738674941e+04,4.968222539852303044e+01,3.466308295691548847e+05,1.465009002597140521e+07,1.830290810171576159e+05,2.113267936361872853e+04
6.863746550313272746e+04,3.924525063562256122e+01,2.885201932020608219e+05,1.020179922083293833e+07,2.674852162444805144e+05,5.637388587351887691e+04
6.963373264297934656e+04,6.296098276089934416e+02,1.617846357327652862e+06,1.107295910972330952e+06,3.088834850745338827e+03,0.000000000000000000e+00
7.494139740323556180e+04,5.607917589465553476e+01,7.056680648863418028e+05,8.856863786907650530e+06,8.542559829964698292e+04,2.417023931985879504e+00
7.172875590313182329e+04,1.329277383451904768e+02,4.208352843110697577e+05,1.079348151061651669e+07,6.094895986651651765e+04,1.437958394660660222e+00
6.584737320570643351e+04,3.394059812475732087e+02,3.077226605800878606e+05,7.617683730164844543e+06,2.994150691343573999e+04,1.976602765374297910e-01
7.004853510607496719e+04,2.284793328054127812e+02,1.426618736794296186e+06,1.604981825560079655e+06,1.060213754771846106e+04,0.000000000000000000e+00
7.133450372570588661e+04,4.780578559982245110e+02,2.282877126301635522e+06,4.075712593470113934e+05,1.982979444734317440e+03,0.000000000000000000e+00
6.966943355840073491e+04,3.000093117589718617e+01,4.593635427912987070e+05,8.339275748080414720e+06,2.210766625972783950e+05,3.688340548974058038e+04
7.042516565339040244e+04,1.038933541862382299e+03,1.848204817921438022e+06,7.980985209759996505e+05,1.636010216911109410e+03,0.000000000000000000e+00
7.300691929611806700e+04,3.454485829182293344e+01,3.197244097972980817e+05,1.448881906940973178e+07,2.790214351466454100e+05,6.178894349669108487e+04
6.702565652167896042e+04,4.328395851010578355e+01,4.692282895766363945e+05,6.415375716727709398e+06,1.485897108224225231e+05,7.685905580180566176e+03
6.659180840481795894e+04,3.393335551943356876e+01,8.220633558272076771e+05,3.335242364286070224e+06,1.067336801986000646e+05,3.269347207944003131e+00
6.981403621020224818e+04,1.038933541862382299e+03,1.686405906005342724e+06,9.993449972251200816e+05,1.778102894019574705e+03,0.000000000000000000e+00
7.248196298896838562e+04,3.962562484088917358e+01,3.614811407155318884e+05,1.283339095254679210e+07,2.165768281850612839e+05,3.517014990637128358e+04
6.980112572168881889e+04,3.249296983101190506e+01,3.091582520073647611e+05,1.096316861144851707e+07,3.021537929903053446e+05,7.271607804192238837e+04
